source,source_version,onet_soc_code,occupation_title,element_id,element_name,importance,level,date,domain_source
O*NET,31.0,19-2043.00,Hydrologists,2.C.10,Transportation,1.76,1.76,08/2026,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.a,Administration and Management,3.12,3.80,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.b,Administrative,2.52,3.32,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.c,Economics and Accounting,1.88,1.56,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.d,Sales and Marketing,1.96,2.48,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.e,Customer and Personal Service,3.12,3.52,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.1.f,Personnel and Human Resources,2.28,2.64,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.2.a,Production and Processing,2.83,3.25,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.2.b,Food Production,1.12,0.40,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.3.a,Computers and Electronics,4.20,5.32,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.3.b,Engineering and Technology,3.88,5.21,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.3.c,Design,3.24,4.20,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.3.d,Building and Construction,1.52,0.92,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.3.e,Mechanical,1.84,1.76,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.a,Mathematics,4.20,5.40,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.b,Physics,3.48,4.16,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.c,Chemistry,1.96,2.00,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.d,Biology,3.00,3.72,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.e,Psychology,1.84,1.40,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.f,Sociology and Anthropology,2.36,2.76,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.4.g,Geography,4.84,6.44,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.5.a,Medicine and Dentistry,1.20,0.32,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.5.b,Therapy and Counseling,1.12,0.24,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.6,Education and Training,2.96,4.44,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.7.a,English Language,3.68,4.48,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.7.b,Foreign Language,1.60,1.24,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.7.c,Fine Arts,1.32,0.64,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.7.d,History and Archeology,2.40,3.00,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.7.e,Philosophy and Theology,1.48,1.04,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.8.a,Public Safety and Security,2.62,2.76,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.8.b,Law and Government,2.20,2.40,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.9.a,Telecommunications,2.56,2.56,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.9.b,Communications and Media,2.68,3.12,08/2023,Occupational Expert
O*NET,31.0,19-2099.01,Remote Sensing Scientists and Technologists,2.C.10,Transportation,2.29,2.40,08/2023,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.a,Administration and Management,2.62,3.79,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.b,Administrative,1.96,2.58,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.c,Economics and Accounting,4.46,5.50,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.d,Sales and Marketing,1.79,2.17,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.e,Customer and Personal Service,2.21,2.67,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.1.f,Personnel and Human Resources,2.26,2.96,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.2.a,Production and Processing,1.79,1.54,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.2.b,Food Production,1.08,0.25,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.3.a,Computers and Electronics,3.78,4.75,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.3.b,Engineering and Technology,1.83,1.79,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.3.c,Design,1.42,1.08,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.3.d,Building and Construction,1.17,0.33,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.3.e,Mechanical,1.12,0.25,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.a,Mathematics,4.54,6.08,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.b,Physics,1.33,0.75,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.c,Chemistry,1.21,0.50,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.d,Biology,1.29,0.75,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.e,Psychology,2.13,2.52,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.f,Sociology and Anthropology,2.50,3.62,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.4.g,Geography,2.33,3.38,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.5.a,Medicine and Dentistry,1.29,0.50,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.5.b,Therapy and Counseling,1.21,0.42,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.6,Education and Training,3.12,4.67,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.7.a,English Language,4.04,4.88,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.7.b,Foreign Language,1.67,1.42,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.7.c,Fine Arts,1.08,0.12,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.7.d,History and Archeology,2.42,3.04,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.7.e,Philosophy and Theology,1.75,2.08,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.8.a,Public Safety and Security,1.29,0.62,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.8.b,Law and Government,2.67,3.04,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.9.a,Telecommunications,1.75,1.17,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.9.b,Communications and Media,2.75,3.42,08/2024,Occupational Expert
O*NET,31.0,19-3011.00,Economists,2.C.10,Transportation,1.50,1.04,08/2024,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.a,Administration and Management,2.22,2.85,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.b,Administrative,1.96,2.30,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.c,Economics and Accounting,4.41,5.33,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.d,Sales and Marketing,1.30,1.04,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.e,Customer and Personal Service,1.44,1.30,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.1.f,Personnel and Human Resources,1.78,2.15,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.2.a,Production and Processing,1.37,0.81,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.2.b,Food Production,1.27,0.69,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.3.a,Computers and Electronics,3.70,5.15,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.3.b,Engineering and Technology,1.78,1.67,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.3.c,Design,1.59,1.30,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.3.d,Building and Construction,1.33,0.59,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.3.e,Mechanical,1.19,0.30,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.a,Mathematics,4.67,6.26,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.b,Physics,1.74,2.04,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.c,Chemistry,1.65,1.63,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.d,Biology,2.22,3.33,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.e,Psychology,2.27,3.12,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.f,Sociology and Anthropology,2.38,3.38,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.4.g,Geography,2.48,4.15,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.5.a,Medicine and Dentistry,1.33,0.81,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.5.b,Therapy and Counseling,1.11,0.30,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.6,Education and Training,3.19,4.31,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.7.a,English Language,3.96,4.92,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.7.b,Foreign Language,1.22,0.48,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.7.c,Fine Arts,1.00,0.00,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.7.d,History and Archeology,1.81,2.19,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.7.e,Philosophy and Theology,1.63,2.00,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.8.a,Public Safety and Security,1.48,1.04,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.8.b,Law and Government,3.07,3.56,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.9.a,Telecommunications,1.35,0.46,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.9.b,Communications and Media,2.37,3.19,08/2020,Occupational Expert
O*NET,31.0,19-3011.01,Environmental Economists,2.C.10,Transportation,1.70,1.33,08/2020,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.a,Administration and Management,3.50,4.19,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.b,Administrative,3.08,4.40,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.c,Economics and Accounting,2.38,2.54,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.d,Sales and Marketing,2.62,3.69,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.e,Customer and Personal Service,3.48,4.56,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.1.f,Personnel and Human Resources,2.76,3.60,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.2.a,Production and Processing,2.27,2.48,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.2.b,Food Production,1.15,0.23,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.3.a,Computers and Electronics,3.56,4.62,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.3.b,Engineering and Technology,1.62,1.16,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.3.c,Design,1.76,1.42,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.3.d,Building and Construction,1.15,0.27,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.3.e,Mechanical,1.19,0.42,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.a,Mathematics,3.72,4.81,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.b,Physics,1.19,0.38,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.c,Chemistry,1.15,0.27,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.d,Biology,1.28,0.60,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.e,Psychology,3.46,4.27,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.f,Sociology and Anthropology,3.92,5.12,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.4.g,Geography,2.38,3.46,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.5.a,Medicine and Dentistry,1.38,0.85,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.5.b,Therapy and Counseling,1.31,0.69,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.6,Education and Training,3.00,4.23,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.7.a,English Language,4.64,4.96,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.7.b,Foreign Language,1.79,1.79,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.7.c,Fine Arts,1.19,0.31,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.7.d,History and Archeology,1.58,1.54,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.7.e,Philosophy and Theology,1.73,1.85,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.8.a,Public Safety and Security,1.69,1.31,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.8.b,Law and Government,2.35,2.50,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.9.a,Telecommunications,2.23,1.80,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.9.b,Communications and Media,3.04,3.35,08/2025,Occupational Expert
O*NET,31.0,19-3022.00,Survey Researchers,2.C.10,Transportation,1.54,0.92,08/2025,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.a,Administration and Management,4.04,4.73,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.b,Administrative,2.69,4.08,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.c,Economics and Accounting,1.81,1.65,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.d,Sales and Marketing,2.50,3.42,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.e,Customer and Personal Service,3.62,4.65,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.1.f,Personnel and Human Resources,4.92,6.50,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.2.a,Production and Processing,1.58,1.15,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.2.b,Food Production,1.08,0.15,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.3.a,Computers and Electronics,3.23,4.19,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.3.b,Engineering and Technology,1.69,1.12,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.3.c,Design,1.42,0.96,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.3.d,Building and Construction,1.08,0.15,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.3.e,Mechanical,1.15,0.31,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.a,Mathematics,4.00,4.92,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.b,Physics,1.08,0.15,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.c,Chemistry,1.08,0.23,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.d,Biology,1.35,0.73,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.e,Psychology,4.81,5.92,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.f,Sociology and Anthropology,3.35,4.42,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.4.g,Geography,1.42,1.23,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.5.a,Medicine and Dentistry,1.23,0.40,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.5.b,Therapy and Counseling,2.69,3.12,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.6,Education and Training,4.46,6.46,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.7.a,English Language,3.76,5.15,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.7.b,Foreign Language,1.46,0.69,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.7.c,Fine Arts,1.19,0.19,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.7.d,History and Archeology,1.31,0.81,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.7.e,Philosophy and Theology,1.88,2.08,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.8.a,Public Safety and Security,1.68,1.23,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.8.b,Law and Government,3.36,3.76,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.9.a,Telecommunications,1.60,0.85,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.9.b,Communications and Media,2.88,3.46,08/2023,Occupational Expert
O*NET,31.0,19-3032.00,Industrial-Organizational Psychologists,2.C.10,Transportation,1.35,0.58,08/2023,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.a,Administration and Management,2.80,3.32,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.b,Administrative,2.71,3.36,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.c,Economics and Accounting,1.96,1.72,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.d,Sales and Marketing,1.88,1.80,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.e,Customer and Personal Service,3.72,4.28,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.1.f,Personnel and Human Resources,2.28,2.48,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.2.a,Production and Processing,1.24,0.52,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.2.b,Food Production,1.00,0.00,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.3.a,Computers and Electronics,2.64,3.62,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.3.b,Engineering and Technology,1.16,0.28,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.3.c,Design,1.08,0.16,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.3.d,Building and Construction,1.00,0.00,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.3.e,Mechanical,1.00,0.00,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.a,Mathematics,2.24,3.08,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.b,Physics,1.04,0.12,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.c,Chemistry,1.44,0.84,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.d,Biology,2.36,2.80,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.e,Psychology,5.00,6.88,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.f,Sociology and Anthropology,3.60,4.84,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.4.g,Geography,1.36,0.84,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.5.a,Medicine and Dentistry,2.70,3.00,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.5.b,Therapy and Counseling,5.00,6.92,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.6,Education and Training,3.88,4.92,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.7.a,English Language,4.12,5.04,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.7.b,Foreign Language,1.75,1.50,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.7.c,Fine Arts,1.25,0.46,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.7.d,History and Archeology,1.70,1.52,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.7.e,Philosophy and Theology,2.67,3.96,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.8.a,Public Safety and Security,2.28,2.04,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.8.b,Law and Government,2.84,3.12,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.9.a,Telecommunications,2.16,1.64,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.9.b,Communications and Media,2.32,2.48,08/2024,Occupational Expert
O*NET,31.0,19-3033.00,Clinical and Counseling Psychologists,2.C.10,Transportation,1.20,0.48,08/2024,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.a,Administration and Management,2.65,3.42,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.b,Administrative,3.50,4.65,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.c,Economics and Accounting,1.31,0.58,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.d,Sales and Marketing,1.15,0.50,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.e,Customer and Personal Service,3.65,4.48,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.1.f,Personnel and Human Resources,2.08,2.27,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.2.a,Production and Processing,1.23,0.42,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.2.b,Food Production,1.00,0.00,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.3.a,Computers and Electronics,2.69,2.96,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.3.b,Engineering and Technology,1.15,0.38,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.3.c,Design,1.15,0.42,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.3.d,Building and Construction,1.00,0.00,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.3.e,Mechanical,1.00,0.00,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.a,Mathematics,3.15,3.96,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.b,Physics,1.00,0.00,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.c,Chemistry,1.04,0.12,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.d,Biology,1.84,1.58,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.e,Psychology,5.00,6.38,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.f,Sociology and Anthropology,3.58,4.42,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.4.g,Geography,1.35,0.73,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.5.a,Medicine and Dentistry,1.88,1.81,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.5.b,Therapy and Counseling,4.60,6.27,08/2026,Occupational Expert
O*NET,31.0,19-3034.00,School Psychologists,2.C.6,Education and Training,4.38,5.42,08/2026,Occupational Expert
